  Conway's Game of Life Data 
  Format: Iteration number, total number of living cells, total number of dead cells, cells born this generation, no of cells that died this generation, activity * 100000 
842,145559,214441,15165,15235,-48
843,145582,214418,15199,15176,15
844,145610,214390,15098,15070,19
845,145159,214841,14833,15284,-309
846,145266,214734,15048,14941,73
847,145416,214584,15077,14927,103
848,145572,214428,15269,15113,107
849,145610,214390,15057,15019,26
850,145692,214308,14887,14805,56
851,145716,214284,15080,15056,16
852,145432,214568,14799,15083,-194
853,145632,214368,15159,14959,137
854,145486,214514,15082,15228,-100
855,145473,214527,15021,15034,-8
856,145246,214754,14796,15023,-156
857,145235,214765,14883,14894,-7
858,145519,214481,14936,14652,195
859,145400,214600,14908,15027,-81
860,145359,214641,14973,15014,-28
861,145721,214279,15295,14933,249
862,145613,214387,15178,15286,-74
863,145624,214376,15102,15091,7
864,145789,214211,15193,15028,113
865,146068,213932,15204,14925,191
866,145655,214345,14796,15209,-282
867,145744,214256,15231,15142,61
868,145722,214278,15037,15059,-15
869,145691,214309,15026,15057,-21
870,145416,214584,14878,15153,-188
871,145751,214249,15207,14872,230
872,145718,214282,15087,15120,-22
873,145477,214523,15025,15266,-165
874,146056,213944,15434,14855,398
875,145546,214454,15044,15554,-349
876,145531,214469,15155,15170,-10
877,145710,214290,15141,14962,122
878,145921,214079,15192,14981,144
879,145793,214207,14841,14969,-87
880,145770,214230,15203,15226,-15
881,145878,214122,15147,15039,74
882,145763,214237,15078,15193,-78
883,145779,214221,15254,15238,10
884,145888,214112,15292,15183,74
885,145779,214221,15164,15273,-74
886,145834,214166,15123,15068,37
887,145918,214082,15207,15123,57
888,145870,214130,15039,15087,-32
889,145989,214011,15069,14950,81
890,145703,214297,14724,15010,-195
891,146250,213750,15308,14761,375
892,146046,213954,14796,15000,-139
893,145841,214159,14872,15077,-140
894,145956,214044,15030,14915,78
895,145876,214124,14945,15025,-54
896,146171,213829,15200,14905,202
897,145823,214177,14840,15188,-238
898,145811,214189,14984,14996,-8
899,145917,214083,15204,15098,72
900,145723,214277,14966,15160,-132
901,145677,214323,15082,15128,-31
902,145532,214468,14957,15102,-99
903,145479,214521,15006,15059,-36
904,145653,214347,15230,15056,119
905,145623,214377,14971,15001,-20
906,145729,214271,14935,14829,72
907,145654,214346,14928,15003,-51
908,145678,214322,14857,14833,16
909,145530,214470,14890,15038,-101
910,145651,214349,15101,14980,83
911,145790,214210,14954,14815,95
912,145746,214254,15009,15053,-30
913,145612,214388,14985,15119,-91
914,145465,214535,15088,15235,-100
915,145581,214419,15110,14994,79
916,145745,214255,15264,15100,112
917,145795,214205,15226,15176,34
918,145714,214286,15045,15126,-55
919,145638,214362,14976,15052,-52
920,145672,214328,15044,15010,23
921,145846,214154,15213,15039,119
922,146002,213998,15135,14979,106
923,145693,214307,15052,15361,-211
924,145607,214393,14975,15061,-59
925,145868,214132,15139,14878,179
926,145893,214107,15075,15050,17
927,145421,214579,14964,15436,-323
928,145426,214574,15164,15159,3
929,145601,214399,15207,15032,120
930,145680,214320,15119,15040,54
931,145431,214569,14919,15168,-170
932,145597,214403,15233,15067,114
933,145723,214277,15129,15003,86
934,145482,214518,14992,15233,-165
935,145500,214500,15158,15140,12
936,145414,214586,15047,15133,-59
937,145227,214773,14921,15108,-128
938,145508,214492,15096,14815,193
939,145247,214753,14930,15191,-179
940,145466,214534,15170,14951,150
941,145350,214650,15096,15212,-79
942,145659,214341,15303,14994,212
943,145607,214393,15074,15126,-35
944,145471,214529,15041,15177,-93
945,145721,214279,15190,14940,171
946,145584,214416,15030,15167,-94
947,145582,214418,15032,15034,-1
948,145858,214142,15115,14839,189
949,145615,214385,14956,15199,-166
950,145560,214440,14926,14981,-37
951,145876,214124,15113,14797,217
952,145349,214651,14650,15177,-361
953,145317,214683,14998,15030,-22
954,145220,214780,15145,15242,-66
955,145508,214492,15163,14875,198
956,145659,214341,15083,14932,103
957,145629,214371,15057,15087,-20
958,145242,214758,14890,15277,-265
959,145348,214652,15175,15069,72
960,145484,214516,15182,15046,93
961,145958,214042,15374,14900,325
962,145576,214424,14962,15344,-261
963,145698,214302,15029,14907,83
964,145456,214544,14950,15192,-166
965,145480,214520,14914,14890,16
966,145495,214505,15144,15129,10
967,145362,214638,14991,15124,-91
968,145511,214489,15267,15118,102
969,145773,214227,15250,14988,180
970,145901,214099,15213,15085,87
971,145777,214223,14998,15122,-84
972,145743,214257,15313,15347,-23
973,145724,214276,15225,15244,-13
974,145658,214342,14993,15059,-45
975,146042,213958,15403,15019,263
976,145801,214199,14994,15235,-165
977,145930,214070,15148,15019,88
978,145414,214586,14934,15450,-353
979,145687,214313,15171,14898,187
980,145745,214255,15259,15201,39
981,145689,214311,15128,15184,-38
982,145815,214185,15064,14938,86
983,145548,214452,14845,15112,-183
984,145854,214146,15147,14841,210
985,145938,214062,15297,15213,57
986,146184,213816,15317,15071,168
987,146103,213897,15167,15248,-55
988,145947,214053,15015,15171,-106
989,146044,213956,15143,15046,66
990,146139,213861,15100,15005,65
991,146078,213922,15218,15279,-41
992,146081,213919,15118,15115,2
993,145873,214127,15114,15322,-142
994,145961,214039,15117,15029,60
995,145843,214157,15193,15311,-80
996,146008,213992,15268,15103,113
997,146138,213862,15214,15084,89
998,145946,214054,14999,15191,-131
999,145911,214089,15078,15113,-23
1000,145747,214253,15035,15199,-112
1001,145923,214077,15131,14955,120
1002,145895,214105,14943,14971,-19
1003,146067,213933,15271,15099,117
1004,145909,214091,15090,15248,-108
1005,145998,214002,15176,15087,60
1006,146035,213965,15202,15165,25
1007,146124,213876,15263,15174,60
1008,145707,214293,14909,15326,-285
1009,145802,214198,15116,15021,65
1010,145851,214149,15168,15119,33
1011,145691,214309,15086,15246,-109
1012,145842,214158,15220,15069,103
1013,145806,214194,15233,15269,-24
1014,145740,214260,15086,15152,-45
1015,145489,214511,14952,15203,-172
1016,145130,214870,14994,15353,-246
1017,145275,214725,15293,15148,99
1018,145319,214681,15229,15185,30
1019,145429,214571,15127,15017,75
1020,145610,214390,15141,14960,124
1021,145676,214324,15047,14981,45
1022,145342,214658,14954,15288,-229
1023,145667,214333,15211,14886,223
1024,145565,214435,15031,15133,-70
1025,145424,214576,14996,15137,-96
1026,145523,214477,15193,15094,68
1027,145710,214290,15086,14899,128
1028,145469,214531,14996,15237,-165
1029,145466,214534,15113,15116,-2
1030,145541,214459,15079,15004,51
1031,145615,214385,15052,14978,50
1032,145667,214333,15163,15111,35
1033,145702,214298,15281,15246,24
1034,145496,214504,15007,15213,-141
1035,145885,214115,15276,14887,267
1036,145466,214534,15052,15471,-287
1037,145309,214691,14969,15126,-107
1038,145411,214589,15338,15236,70
1039,145452,214548,15080,15039,28
1040,145582,214418,15143,15013,89
1041,145727,214273,15130,14985,99
1042,145506,214494,15018,15239,-151
1043,145567,214433,15082,15021,41
1044,145626,214374,15163,15104,40
1045,145354,214646,15264,15536,-186
1046,145405,214595,15196,15145,35
1047,145361,214639,15168,15212,-30
1048,145591,214409,15317,15087,158
1049,145509,214491,15217,15299,-56
1050,145451,214549,15123,15181,-39
1051,145734,214266,15436,15153,194
1052,145441,214559,14868,15161,-201
1053,145496,214504,15287,15232,37
1054,145312,214688,15091,15275,-126
1055,145545,214455,15295,15062,160
1056,145769,214231,15388,15164,153
1057,145405,214595,15047,15411,-249
1058,145393,214607,15239,15251,-8
1059,145395,214605,15274,15272,1
1060,145426,214574,15138,15107,21
1061,145576,214424,15139,14989,103
1062,145386,214614,14928,15118,-130
1063,145473,214527,15053,14966,59
1064,145284,214716,15034,15223,-129
1065,145356,214644,15061,14989,49
1066,145341,214659,15107,15122,-10
1067,145290,214710,15035,15086,-35
1068,145253,214747,14988,15025,-25
1069,145192,214808,15044,15105,-41
1070,145333,214667,15179,15038,97
1071,145132,214868,15044,15245,-138
1072,145189,214811,15333,15276,39
1073,144950,215050,15157,15396,-164
1074,145100,214900,15298,15148,103
1075,145030,214970,15203,15273,-48
1076,145205,214795,15361,15186,120
1077,145281,214719,15411,15335,52
1078,145216,214784,15143,15208,-44
1079,145222,214778,15269,15263,4
1080,145337,214663,15249,15134,79
1081,145529,214471,15270,15078,132
1082,145508,214492,15193,15214,-14
1083,145469,214531,15223,15262,-26
1084,145354,214646,15141,15256,-79
1085,145348,214652,15242,15248,-4
1086,145431,214569,15350,15267,57
1087,145455,214545,15262,15238,16
1088,145446,214554,15245,15254,-6
1089,145161,214839,14982,15267,-195
1090,145168,214832,15087,15080,4
1091,145358,214642,15192,15002,130
1092,145109,214891,14859,15108,-171
1093,145235,214765,15061,14935,86
1094,145059,214941,15169,15345,-121
1095,145192,214808,15332,15199,91
1096,145336,214664,15240,15096,99
1097,145460,214540,15288,15164,85
1098,145230,214770,15079,15309,-158
1099,145358,214642,15230,15102,88
1100,145500,214500,15274,15132,97
1101,145533,214467,15271,15238,22
1102,145300,214700,15070,15303,-160
1103,145319,214681,15168,15149,13
1104,145255,214745,15218,15282,-44
1105,145033,214967,15168,15390,-152
1106,145100,214900,15152,15085,46
1107,145207,214793,15288,15181,73
1108,145450,214550,15295,15052,167
1109,145164,214836,15008,15294,-196
1110,145385,214615,15138,14917,152
1111,145367,214633,14996,15014,-12
1112,145724,214276,15162,14805,245
1113,145382,214618,14849,15191,-234
1114,145498,214502,15183,15067,79
1115,145505,214495,15152,15145,4
1116,145891,214109,15378,14992,265
1117,145642,214358,14918,15167,-170
1118,145637,214363,14954,14959,-3
1119,145718,214282,15131,15050,55
1120,145338,214662,14974,15354,-260
1121,145070,214930,15119,15387,-184
1122,145279,214721,15275,15066,144
1123,145755,214245,15411,14935,327
1124,145556,214444,15143,15342,-136
1125,145973,214027,15533,15116,286
1126,145836,214164,15137,15274,-93
1127,145562,214438,14920,15194,-187
1128,145750,214250,15277,15089,129
1129,145606,214394,15124,15268,-98
1130,145811,214189,15288,15083,140
1131,145957,214043,15161,15015,100
1132,145829,214171,15055,15183,-87
1133,145707,214293,15183,15305,-83
1134,145913,214087,15234,15028,141
1135,145664,214336,14935,15184,-170
1136,145457,214543,14942,15149,-142
1137,145723,214277,15231,14965,182
1138,145844,214156,15262,15141,83
1139,145846,214154,15034,15032,1
1140,145883,214117,15224,15187,25
1141,145718,214282,15221,15386,-113
1142,146124,213876,15340,14934,278
1143,145875,214125,15065,15314,-170
1144,145871,214129,15150,15154,-2
1145,145851,214149,15159,15179,-13
1146,145754,214246,15121,15218,-66
1147,145615,214385,15036,15175,-95
1148,145552,214448,15122,15185,-43
1149,145479,214521,15173,15246,-50
1150,145305,214695,15093,15267,-119
1151,145569,214431,15260,14996,181
1152,145534,214466,15118,15153,-24
1153,145598,214402,15226,15162,43
1154,145678,214322,15391,15311,54
1155,145409,214591,15135,15404,-184
1156,145518,214482,15325,15216,74
1157,145514,214486,15165,15169,-2
1158,145915,214085,15247,14846,275
1159,145671,214329,14966,15210,-167
1160,145789,214211,15243,15125,81
1161,146066,213934,15418,15141,190
1162,145819,214181,14884,15131,-169
1163,145719,214281,14993,15093,-68
1164,145947,214053,15216,14988,156
1165,145856,214144,14968,15059,-62
1166,145711,214289,15000,15145,-99
1167,145730,214270,15163,15144,13
1168,145652,214348,15028,15106,-53
1169,145376,214624,15097,15373,-189
1170,145803,214197,15267,14840,293
1171,145445,214555,14912,15270,-245
1172,145637,214363,15255,15063,132
1173,145772,214228,15229,15094,92
1174,145667,214333,15016,15121,-72
1175,145508,214492,14881,15040,-109
1176,145417,214583,14958,15049,-62
1177,145617,214383,15258,15058,137
1178,145309,214691,14884,15192,-211
1179,145415,214585,15032,14926,72
1180,145374,214626,15098,15139,-28
1181,145388,214612,15105,15091,9
1182,145758,214242,15236,14866,254
1183,145677,214323,15075,15156,-55
1184,145647,214353,14970,15000,-20
1185,145842,214158,15337,15142,133
1186,145992,214008,15179,15029,102
1187,146121,213879,15262,15133,88
1188,145682,214318,14952,15391,-300
1189,145796,214204,15227,15113,78
1190,145792,214208,15205,15209,-2
1191,146069,213931,15332,15055,189
1192,145966,214034,15145,15248,-70
1193,145983,214017,15217,15200,11
1194,145784,214216,15227,15426,-136
1195,145559,214441,14953,15178,-154
1196,145430,214570,14928,15057,-88
1197,145493,214507,15231,15168,43
1198,145396,214604,15029,15126,-66
1199,145110,214890,14870,15156,-196
1200,145146,214854,15012,14976,24
1201,144942,215058,14970,15174,-140
1202,145160,214840,15156,14938,150
1203,145127,214873,15072,15105,-22
1204,145113,214887,15116,15130,-9
1205,144987,215013,14956,15082,-86
1206,145063,214937,15142,15066,52
1207,144889,215111,14945,15119,-119
1208,145189,214811,15174,14874,207
1209,145311,214689,15151,15029,84
1210,145605,214395,15280,14986,202
1211,145263,214737,14946,15288,-234
1212,145239,214761,15127,15151,-16
1213,145095,214905,15123,15267,-99
1214,145160,214840,15091,15026,44
1215,145264,214736,15140,15036,71
1216,145245,214755,15077,15096,-13
1217,145329,214671,15278,15194,57
1218,145503,214497,15142,14968,119
1219,145402,214598,15030,15131,-69
1220,145664,214336,15351,15089,180
1221,145581,214419,15206,15289,-56
1222,145496,214504,15032,15117,-58
1223,145382,214618,15295,15409,-78
1224,145254,214746,15019,15147,-88
1225,145314,214686,15278,15218,41
1226,145344,214656,15135,15105,20
1227,145407,214593,15308,15245,43
1228,145469,214531,15361,15299,42
1229,145230,214770,15104,15343,-164
1230,145360,214640,15193,15063,89
1231,145718,214282,15405,15047,246
1232,145619,214381,15080,15179,-67
1233,145622,214378,15234,15231,2
1234,145500,214500,15122,15244,-83
1235,145543,214457,15080,15037,29
1236,145323,214677,14983,15203,-151
1237,145370,214630,15128,15081,32
1238,145690,214310,15408,15088,220
1239,145502,214498,14880,15068,-129
1240,145247,214753,15028,15283,-175
1241,145414,214586,15288,15121,114
1242,145497,214503,15209,15126,57
1243,145376,214624,14924,15045,-83
1244,146131,213869,15363,14608,519
1245,145998,214002,14978,15111,-91
1246,146075,213925,15090,15013,52
1247,146206,213794,15134,15003,89
1248,145931,214069,14962,15237,-188
1249,146098,213902,15281,15114,114
1250,146397,213603,15210,14911,204
1251,146057,213943,14780,15120,-232
1252,145973,214027,14940,15024,-57
1253,145978,214022,14976,14971,3
1254,145784,214216,14824,15018,-132
1255,145893,214107,15074,14965,74
1256,145778,214222,15120,15235,-78
1257,145690,214310,15049,15137,-60
1258,145362,214638,14917,15245,-225
1259,145364,214636,15204,15202,1
1260,145354,214646,15129,15139,-6
1261,145507,214493,15304,15151,105
1262,145444,214556,15159,15222,-43
1263,145310,214690,15116,15250,-92
1264,145515,214485,15250,15045,141
1265,145618,214382,15054,14951,70
1266,145588,214412,15184,15214,-20
1267,145537,214463,15181,15232,-35
1268,145496,214504,15156,15197,-28
1269,145639,214361,15213,15070,98
1270,145603,214397,15156,15192,-24
1271,145593,214407,15043,15053,-6
1272,145619,214381,15066,15040,17
1273,145570,214430,15001,15050,-33
1274,145889,214111,15288,14969,219
1275,145605,214395,15016,15300,-194
1276,145331,214669,15088,15362,-188
1277,145485,214515,15239,15085,105
1278,145326,214674,15096,15255,-109
1279,145250,214750,14973,15049,-52
1280,145501,214499,15263,15012,172
1281,145659,214341,14950,14792,108
1282,145465,214535,15013,15207,-133
1283,145381,214619,14879,14963,-57
1284,145663,214337,15379,15097,193
1285,145934,214066,15119,14848,186
1286,145931,214069,14892,14895,-2
1287,145924,214076,15093,15100,-4
1288,146130,213870,15154,14948,141
1289,145965,214035,14946,15111,-112
1290,145647,214353,14637,14955,-217
1291,145912,214088,14976,14711,181
1292,145659,214341,14852,15105,-173
1293,145877,214123,15100,14882,149
1294,145966,214034,15193,15104,61
1295,145488,214512,14924,15402,-327
1296,145548,214452,15103,15043,41
1297,145952,214048,15505,15101,277
1298,145785,214215,15005,15172,-114
1299,145642,214358,14990,15133,-98
1300,145661,214339,15078,15059,13
1301,145744,214256,15119,15036,56
1302,145852,214148,15284,15176,74
1303,145681,214319,14999,15170,-117
1304,145996,214004,15051,14736,216
1305,145672,214328,14752,15076,-221
1306,145843,214157,15157,14986,117
1307,145859,214141,15200,15184,10
1308,145722,214278,15150,15287,-93
1309,145855,214145,15082,14949,91
1310,145667,214333,14841,15029,-128
1311,145825,214175,15065,14907,108
1312,146120,213880,15208,14913,202
1313,145907,214093,15073,15286,-145
1314,145952,214048,15124,15079,30
1315,145757,214243,14969,15164,-133
1316,145377,214623,14922,15302,-260
1317,145443,214557,15048,14982,45
